# language-input-glosspack-v1
# language=en
# source=CC-CEDICT (MDBG)
# source_sha256=1ACC073BCFE431C6002901ED8D19A16E32C4AD8D54F85BD746C4A4F50A2C589D
# license=CC-BY-SA-4.0 https://creativecommons.org/licenses/by-sa/4.0/
標新領異	to bring in the new (idiom); new directions, different creation
標明	to mark; to indicate
標普	S&P (formerly Standard & Poor's), financial services company (abbr...
標書	bid or tender submission or delivery; bid or tender document
標會	private loan association where money is allocated through bidding
標本	specimen; sample
標本蟲	spider beetle
標杆	surveyor's pole; post (used for a landmark)
標架	a coordinate frame
標柱	distance marker; pole marking distance on racetrack
標格	style; character
標榜	to flaunt; to advertise
標槍	javelin
標樁	(marking) stake
標注	to mark out; to tag
標清	standard definition (TV or video image quality)
標準	standard; norm
標準像	official portrait
標準化	standardization
標準尺寸	gauge
標準差	(statistics) standard deviation
標準時	standard time
標準普爾	S&P (formerly Standard & Poor's), financial services company
標準桿	par (golf)
標準模型	Standard Model (of particle physics)
標準狀態	standard conditions for temperature and pressure
標準狀況	standard conditions for temperature and pressure
標準組織	standards organization; standards body
標準規格	standard; norm
標準語	standard language
標準間	standard (hotel) room; two-person room of standard size and amenities
標準音	standard pronunciation; standard tone (e.g. A = 440 Hz)
標燈	beacon light; beacon
標牌	label; tag
標界	to demarcate a boundary; dividing line
標的	target; aim
標磚	marker brick (in building); keystone
標示	to indicate
標稱	nominal (voltage, horsepower etc)
標章	seal of approval
標竿	benchmark; pole serving as mark or symbol
標籤	label; tag
標籤頁	tab (of a browser window)
標線	marking line (painted on a road to guide motorists); reticle
標繪	to plot (on a chart); to mark
標致	Peugeot (automobile brand); (of a woman) beautiful
標號	grade
標記	sign; mark
標誌	sign; mark
標誌性	iconic
標語	written slogan; placard
標語牌	placard
標識	identifying mark, sign, label etc; to mark or label for identification
標賣	to sell at marked price; to sell by tender
標配	to provide as a standard feature; standard feature
標量	scalar quantity
標金	standard gold bar; deposit when submitting a tender
標間	abbr. for 标准间, standard (hotel) room
標音法	phonetic transcription; system of representing spoken sounds
標題	title; heading
標題新聞	headline news; title story
標題欄	title bar (of a window) (computing)
標題語	title word; entry (in dictionary)
標題黨	"sensational headline writers", people who write misleading titles...
標高	elevation; level
標點	punctuation; a punctuation mark
標點符號	punctuation; a punctuation mark
樛	to hang down; surname Jiu
樞	(bound form) hinge; pivot (usu. fig.)
樞垣	censorate
樞密院	privy council
樞機	cardinal (Catholicism)
樞機主教	cardinal (of the Catholic Church)
樞紐	hub (e.g. of traffic network); hinge
樞軸	pivot; fulcrum
樟	camphor; Cinnamonum camphara
樟宜	Changi, area in the east of Singapore, where Singapore Changi...
樟木	Dram (Chinese Zhangmu), town at Tibet-Nepal border
樟树	camphor; Cinnamonum camphara
樟树市	Zhangshu, a county-level city in Yichun City 宜春市, Jiangxi
樟樹	camphor; Cinnamonum camphara
樟樹市	Zhangshu, a county-level city in Yichun City 宜春市, Jiangxi
樟脑	camphor C10H16O
樟脑丸	camphor balls; moth balls
樟脑球	camphor balls; moth balls
樟腦	camphor C10H16O
樟腦丸	camphor balls; moth balls
樟腦球	camphor balls; moth balls
樠	elm; gum
模	to imitate; model
模仿	to imitate; to copy
模仿品	imitation product; counterfeit
模似	to simulate; to emulate
模具	(manufacturing) mold; die
模写	variant of 摹写
模压	mold pressing
模因	meme (loanword)
模块	module (in software); functional unit
模块化	modularity
模块化理论	modularity theory
模块单元	modular unit
模块式	modular
模块板	module board
模型	model; mold
模塊	module (in software); functional unit
模塊化	modularity
模塊化理論	modularity theory
模塊單元	modular unit
模塊式	modular
模塊板	module board
模壓	mold pressing
模子	mold; matrix
模寫	variant of 摹写
模式	mode; pattern
模式标本	type specimen (used to define a species)
模式標本	type specimen (used to define a species)
模式种	type species (used to define a genus in taxonomy)
模式種	type species (used to define a genus in taxonomy)
模形	pattern
模态	modal (computing, linguistics)
模態	modal (computing, linguistics)
模拟	imitation; to simulate
模拟信号	analog signal
模拟器	emulator
模拟放大器	analog amplifier
模擬	imitation; to simulate
模擬信號	analog signal
模擬器	emulator
模擬放大器	analog amplifier
模数	analog-to-digital; abbr. for 模擬到數字/模拟到数字
模数转换器	analog-to-digital converter (ADC)
模數	analog-to-digital; abbr. for 模擬到數字/模拟到数字
模數轉換器	analog-to-digital converter (ADC)
模板	template; (architecture) formwork
模样	look; style
模棱	ambiguous; undecided and unclear
模棱两可	equivocal; ambiguous
模樣	look; style
模版	variant of 模板
模特	(fashion) model (loanword)
模特儿	(fashion) model (loanword)
模特兒	(fashion) model (loanword)
模稜	ambiguous; undecided and unclear
模稜兩可	equivocal; ambiguous
模範	model; fine example
模糊	vague; indistinct
模糊不清	indistinct; fuzzy
模糊数学	fuzzy mathematics
模糊數學	fuzzy mathematics
模糊逻辑	fuzzy logic
模糊邏輯	fuzzy logic
模組	(hardware or software) module (computing)
模组	(hardware or software) module (computing)
模胡	variant of 模糊
模范	model; fine example
模里西斯	Mauritius (Tw)
樣	manner; pattern
樣例	sample; model
樣兒	see 样子
樣品	sample; specimen
樣單	sample sheet; form
樣子	appearance; manner
樣式	type; style
樣張	(printing) proof; specimen page
樣本	sample; specimen
樣板	template; prototype
樣板戲	model theater (operas and ballets produced during the Cultural...
樣條函數	spline function (math.)
樣樣	all kinds
樣機	prototype
樣章	sample chapter
樣貌	appearance; manifestation
樧	Zanthoxylum ailanthoides
樨	Osmanthus fragrans
権	old variant of 权
横	horizontal; across
横七竖八	in disorder; at sixes and sevens (idiom)
横三竖四	in disorder; in a tremendous mess
横冲直撞	(idiom) to barge through, jostling and elbowing; to charge around
横刀夺爱	to rob sb of sth they cherish (idiom)
横切	to cut across; a horizontal cut
横剖面	horizontal section
横加	violently; flagrantly
横加指责	to blame unscrupulously
横匾	horizontal tablet (for an inscription)
横卧	to recline
横向	horizontal; orthogonal
横吹	military wind and percussion music played on horseback under the Han
横坐标	horizontal coordinate; abscissa
横头横脑	coarse and arrogant; always in the right
横尸遍野	corpses are strewn across the field (typically after a battle)
横山	Hengshan, the name of various places; Yokoyama (Japanese surname)
横山区	Hengshan, a district of Yulin City 榆林市, Shaanxi
横峰	see 横峰县
横峰县	Hengfeng, a county in Shangrao City 上饶市, Jiangxi
横州	see 横州市
横州市	Hengzhou, a county-level city in Nanning City 南宁市, Guangxi
横幅	horizontal scroll; banner
横幅标语	slogan banner
横征暴敛	to tax by force and extort levies (idiom)
横心	to steel oneself; to harden one's heart
横截	to cut across; cross-sectional
横截线	transversal line
横截面	cross-section
横扫	to sweep away; to sweep across
横扫千军	total annihilation
横批	horizontal scroll (for inscription)
横折	(horizontal-starting right angle character stroke)
横拍	(table tennis) shakehand grip
横挑鼻子竖挑眼	to pick on sth incessantly (idiom); to criticize right and left
横振动	transverse vibration
横排	horizontal setting (printing)
横摇	rolling motion (of a boat)
横摺	horizontal fold or tuck
横斑林莺	(bird species of China) barred warbler (Curruca nisoria)
横斑腹小鸮	(bird species of China) spotted owlet (Athene brama)
横斜	oblique; slanting
横斜钩	⺄ stroke in Chinese characters
横断	to cross (a road, an ocean etc); to cut across
横断山脉	Hengduan mountains, several parallel mountain ranges on the border...
横断步道	pedestrian crossing
横断物	transverse object
横断面	horizontal section
横是	probably; most likely
横暴	brutal; violent
横木	horizontal beam; wooden crossbar
横杠	bar; horizontal bar
横标	banner; horizontal slogan or advertisement
横梁	beam
横棱纹	crosswise pattern
横楣	lintel
横楣子	lintel
横步	sidestep (in dance); step sideways
横死	to die by violence
横波	transverse wave
横流	to overflow; transverse flow
横渡	to cross (a body of water)
横溢	to overflow; brimming with
横滨	Yokohama (city in Japan)
横生	to grow without restraint; overflowing with
横生枝节	to deliberately complicate an issue (idiom)
横直	(colloquial) whatever; come what may
横眉	to concentrate one's eyebrows; to frown
横眉冷对千夫指	to face a thousand pointing fingers with a cool scowl (citation from...
横眉怒目	lit. furrowed brows and blazing eyes
横眉立目	to scowl and stare down; to defy
横眉竖眼	to scowl fiercely; to glare
横眼	from the side of the eye; askance
横神经	transverse commissure
横祸	unexpected calamity
横空	filling the atmosphere; covering the sky
横空出世	(idiom) to come to the fore in spectacular fashion
横穿	to cross; to traverse
横竖	anyway
横竖劲儿	firmness of determination
横笔	bristles lying down (brush movement in painting)
横筋斗	cartwheel
横纲	yokozuna
横纹	horizontal stripe; striation
横纹肌	striated muscle
横线	horizontal line; (math.) horizontal axis
横结肠	transverse colon (anatomy); second section of large intestine
横翻筋斗	to turn cartwheels
横肉	fierce-looking
横膈	diaphragm
横膈膜	(anatomy) diaphragm
横蛮	see 蛮横
横行	to go on the rampage; to riot
横行无忌	(idiom) to run rampant; to act with impunity
横行霸道	to oppress; to rule as a despot
横街	side street; road branching from the main street
横说竖说	to explain sth over and over again; to repeat
横财	easy money; windfall
横贯	horizontal traverse; to cut across
横越	to cross; to pass over
横跨	to span; to stretch across
横路	side street; crossroad
横躺	to lie flat
横躺竖卧	to lie down all over the place; exhausted and in disarray
横过	to traverse
横钩	horizontal stroke with a hook at the end (in Chinese characters)
横队	rank; row
横陈	to lie in disarray; to cut across
横隔	tabula (horizontal floor of polyp)
横隔膜	variant of 横膈膜
横须贺	Yokosuka (port and navy base in the Tokyo bay)
横须贺市	Yokosuka city and US naval base to the west of Yokohama, Japan
横额	horizontal tablet (for an inscription)
横风	crosswind
横飞	(of spittle, blood, bullets etc) to fly through the air
横骨	pubic bone
樯	boom; mast
樱	cherry
樱井	Sakurai (Japanese surname and place name)
樱岛	Sakurajima (active volcano in Kagoshima, Japan)
樱桃	cherry
樱桃园	The Cherry Orchard, a play by Chekhov 契诃夫
樱桃小口	see 樱桃小嘴
樱桃小嘴	lit. cherry mouth (idiom); fig. a delicate, ruby-lipped mouth
樱桃番茄	cherry tomato
樱桃萝卜	small red radish
樱花	oriental cherry (Prunus serrulata or Prunus yedoensis), prized for...
樱花国	Japan
樱花妹	Japanese girl
樱花草	primrose
樲	acid variety of jujube plum
樴	stake; picket
樵	firewood; gather wood
樵夫	woodman; woodcutter
樵子	woodcutter
樶	knag; a kind of sled used to cross a muddy area (old)
樸	(bound form) plain; simple
樸實	plain; simple
樸實無華	(idiom) simple; plain
樸次茅斯	Portsmouth, southern English seaport
樸素	plain and simple; unadorned
樸門	permaculture
樹	tree; to cultivate
樹上熟	tree-ripe
樹上開花	to deck the tree with false blossoms
樹人	to prepare children to become capable citizens
樹倒猢猻散	When the tree topples the monkeys scatter. (idiom)
樹冠	treetop
樹化玉	wood jade (type of petrified wood)
樹叢	thicket; undergrowth
樹大招風	lit. a tall tree attracts the wind (idiom)
樹屋	tree house
樹幹	tree trunk
樹懶	sloth (zoology)
樹挪死，人挪活	lit. if moved to a new location, a tree will die, but a person will...
樹掛	ice (rime) formed on a tree
樹敵	to antagonize people; to make an enemy of sb
樹木	tree
樹林	Shulin city in New Taipei City 新北市, Taiwan; woods
樹林市	Shulin city in New Taipei City 新北市, Taiwan
樹枝	branch; twig
樹枝狀晶	dendrite (crystallography)
樹根	tree roots
樹梢	the tip of a tree; treetop
樹棲	arboreal; tree-dwelling
樹樁	tree stump
樹欲靜而風不止	lit. the trees long for peace but the wind will never cease (idiom)
樹洞	tree hollow; anonymous platform for sharing secrets
樹液	tree sap
樹熟	tree-ripe
樹狀細胞	dendritic cell
樹獺	(zoology) sloth (rare – the standard term is 树懒)
樹番茄	tamarillo
樹皮	tree bark
樹碑立傳	lit. to erect a stele and write a biography (idiom); to monumentalize
樹種	tree species
樹突	dendrite (branched projection of a neuron)
樹突狀細胞	dendritic cell
樹立	to set up; to establish
樹籬	hedge
樹脂	resin
樹膠	tree resin; gum
樹苗	sapling; young tree
樹莓	bramble; raspberry
樹莓派	Raspberry Pi (computing)
樹菠蘿	jackfruit
樹葉	tree leaves
樹葡萄	jaboticaba; Brazilian grape tree
樹葬	burial of cremated remains at the foot of a tree
樹蔭	shade of a tree; Taiwan pr
樹蛙	tree frog
樹袋熊	koala
樹身	tree trunk
樹陰	shade (of a tree)
樹高千丈，落葉歸根	see 树高千丈，叶落归根
樹高千丈，葉落歸根	fig. a tree may grow a thousand zhang high, but its leaves return to...
樹鷚	(bird species of China) olive-backed pipit (Anthus hodgsoni)
樹麻雀	(bird species of China) Eurasian tree sparrow (Passer montanus)
樹齡	age of a tree
樺	(botany) birch (genus Betula)
樺南	see 桦南县
樺南縣	Huanan, a county in Jiamusi City 佳木斯市, Heilongjiang
樺川	see 桦川县
樺川縣	Huachuan, a county in Jiamusi City 佳木斯市, Heilongjiang
樺木	birch
樺木科	Betulaceae (broadleaf tree family including birch and alder)
樺樹	birch
樺甸	see 桦甸市
樺甸市	Huadian, a county-level city in Jilin City 吉林市, Jilin
樻	old variant of 柜
樽	goblet; bottle
樽罍	earthen liquor jar
樾	shade of trees
樿	(wood)
橁	Fraxinus bungeana
橃	large boat; old variant of 筏
橄	used in 橄榄
橄榄	Chinese olive; olive
橄榄山	Mount of Olives (in the Christian passion story)
橄榄岩	peridotite (geology)
橄榄枝	olive branch; symbol of peace
橄榄树	olive tree
橄榄油	olive oil
橄榄球	football played with oval-shaped ball (rugby, American football...
橄榄石	olivine (rock-forming mineral magnesium-iron silicate (Mg,Fe)2SiO4)
橄榄绿	olive-green (color)
橄欖	Chinese olive; olive
橄欖山	Mount of Olives (in the Christian passion story)
